label,genre,type,id,adv_adj,adv_noun,adv_prn,adj_verb,adj_prn,noun_verb,noun_prn,verb_prn,avg_sentlen,sd_sentlen,avg_word_typetoken,sd_word_typetoken,avg_wordlen,sd_wordlen,avg_punct_typetoken,sd_punct_typetoken,hyphen.quote.ratio,hyphen.exclamation.ratio,quote.question.ratio
0,non_fiction,hobbies,ce03,0.4170854271,0.1729166667,0.7345132743,0.8652173913,1.7610619469,2.0869565217,4.2477876106,2.0353982301,21.070707,10.490258,2.992826,6.672602,4.797699,2.628722,28,35.357696,2.3103448276,13.4,1.7058823529
0,non_fiction,hobbies,ce04,0.39408867,0.1603206413,0.7207207207,1.0972972973,1.8288288288,2.6972972973,4.4954954955,1.6666666667,21.770833,9.487359,2.255663,6.50188,4.942611,2.796212,30.727273,35.647494,0.9512195122,39,8.2
0,non_fiction,hobbies,ce05,1.5454545455,0.2242744063,0.7943925234,0.235042735,0.5140186916,1.6196581197,3.5420560748,2.1869158879,18.25,9.916166,2.791269,7.393912,4.509775,2.461165,28.75,35.154718,0.9705882353,1.1379310345,3.7777777778
0,non_fiction,hobbies,ce06,0.6849315068,0.1926782274,1.4084507042,0.7087378641,2.0563380282,2.5194174757,7.3098591549,2.9014084507,21.680851,11.199556,2.380841,6.372935,4.720805,2.586875,34,49.170621,1.4,4.6666666667,10
0,non_fiction,hobbies,ce07,0.6857142857,0.1278863233,1.6744186047,0.3354632588,2.4418604651,1.7987220447,13.0930232558,7.2790697674,16.242424,7.395864,3.381703,9.185919,4.104011,2.172999,63.666667,73.82261,0.1733333333,39,225
0,non_fiction,hobbies,ce08,0.6346153846,0.1120543294,1.03125,0.4837209302,1.625,2.7395348837,9.203125,3.359375,15.630769,9.894162,3.594356,10.109864,4.719823,2.737181,20.833333,34.452463,0.24,6,25
0,non_fiction,hobbies,ce09,0.7450980392,0.1362007168,0.7524752475,0.6375,1.0099009901,3.4875,5.5247524752,1.5841584158,15.669014,8.887974,2.870968,7.126244,3.994157,2.183794,94.888889,53.334259,8,136,17
0,non_fiction,hobbies,ce10,0.5243243243,0.1686956522,1.3857142857,1.1349693252,2.6428571429,3.527607362,8.2142857143,2.3285714286,17.053435,10.434319,2.749077,6.834074,4.26443,2.313343,41.333333,38.775708,2.0943396226,37,53
0,non_fiction,hobbies,ce11,0.862745098,0.1527777778,0.704,0.4322033898,0.816,2.4406779661,4.608,1.888,18.176991,10.183476,2.232356,6.687395,4.435798,2.263688,36.1,52.202395,0.9230769231,24,26
0,non_fiction,hobbies,ce12,0.3641618497,0.1184210526,0.984375,1.1610738255,2.703125,3.5704697987,8.3125,2.328125,17.157025,8.445262,2.281319,6.521813,4.836705,2.624514,30,41.821047,1.4285714286,13.3333333333,9.3333333333
0,non_fiction,hobbies,ce13,1.1081081081,0.3037037037,0.9461538462,0.578125,0.8538461538,2.109375,3.1153846154,1.4769230769,27.133333,14.396605,2.720588,9.421119,4.428501,2.291781,75.25,63.124381,2.6363636364,29,11
0,non_fiction,hobbies,ce14,0.6535433071,0.1319554849,1.0641025641,0.4290540541,1.6282051282,2.125,8.0641025641,3.7948717949,12.494048,9.289649,2.425115,5.396933,4.419477,2.422637,35.916667,44.214361,1.9142857143,7.4444444444,35
0,non_fiction,hobbies,ce15,0.5912408759,0.1153846154,7.3636363636,0.4041297935,12.4545454545,2.0707964602,63.8181818182,30.8181818182,10.211055,6.660895,3.097561,6.243748,4.479331,2.147734,39.9,43.486665,0.387755102,19,49
0,non_fiction,hobbies,ce16,0.776,0.181988743,1.564516129,0.5230125523,2.0161290323,2.230125523,8.5967741935,3.8548387097,15.969231,7.014204,3.039531,8.452601,4.220135,2.106783,31.4,45.464712,3.8666666667,19.3333333333,15
0,non_fiction,hobbies,ce17,0.6095890411,0.1627056673,1.2898550725,0.5983606557,2.115942029,2.2418032787,7.9275362319,3.5362318841,18.563636,10.934954,2.619231,7.307523,4.436123,2.34499,25.1,35.379231,1.75,14,1.1428571429
0,non_fiction,hobbies,ce18,0.8426966292,0.1420454545,0.8426966292,0.432038835,1,2.5631067961,5.9325842697,2.3146067416,24.686747,18.50622,2.444577,7.243194,4.639688,2.51807,34.6,44.240705,1.2,30,25
0,non_fiction,hobbies,ce19,0.8066666667,0.2479508197,0.7469135802,0.6607929515,0.9259259259,2.1497797357,3.012345679,1.4012345679,19.092593,10.579975,2.319101,5.877722,4.385174,2.318905,28.818182,39.540125,6.1538461538,26.6666666667,4.3333333333
0,non_fiction,hobbies,ce20,0.6496815287,0.2073170732,0.8793103448,0.5772058824,1.3534482759,1.8088235294,4.2413793103,2.3448275862,16.804878,8.548911,2.660232,6.096637,4.471214,2.486056,46.714286,49.401314,1.3225806452,41,4.4285714286
0,non_fiction,hobbies,ce21,0.3786982249,0.1068447412,1.2075471698,0.9883040936,3.1886792453,3.5029239766,11.3018867925,3.2264150943,17.928571,9.35578,3.033233,8.361658,4.651892,2.525731,36.857143,46.134674,3.6,18,0.3333333333
0,non_fiction,hobbies,ce22,0.2711864407,0.120754717,0.4210526316,1.2896174863,1.5526315789,2.8961748634,3.4868421053,1.2039473684,19.373832,13.139456,2.280528,6.76946,5.082007,2.901507,42.727273,47.931942,2.90625,10.3333333333,3.5555555556
0,non_fiction,hobbies,ce23,0.591954023,0.203960396,0.6397515528,0.7981651376,1.0807453416,2.3165137615,3.1366459627,1.3540372671,22.808989,11.796854,2.402367,6.287321,4.654187,2.587316,31.363636,43.457969,3.5,6,12
0,non_fiction,hobbies,ce24,0.7933333333,0.2537313433,1.2526315789,0.6147540984,1.5789473684,1.9221311475,4.9368421053,2.5684210526,16.314516,8.766107,2.686587,6.790943,4.587247,2.329542,34.875,46.215359,2,20,1.1111111111
0,non_fiction,hobbies,ce25,0.3757225434,0.1116838488,2.4074074074,0.8199052133,6.4074074074,2.7582938389,21.5555555556,7.8148148148,22.075269,9.558239,2.556663,7.716181,5.05017,2.89732,33,37.464057,0.7631578947,29,38
0,non_fiction,hobbies,ce26,0.4901960784,0.1459143969,0.5769230769,0.6891891892,1.1769230769,2.3153153153,3.9538461538,1.7076923077,22.555556,10.049998,2.431138,6.688518,4.926601,2.775159,35.375,37.319357,0.1891891892,7,37
0,non_fiction,hobbies,ce27,0.6896551724,0.0888888889,4,0.4065420561,5.8,3.1542056075,45,14.2666666667,11.042781,8.870325,3.591304,7.680009,4.758838,2.875117,37.818182,40.440345,2.7391304348,63,23
0,non_fiction,hobbies,ce28,0.6690647482,0.1761363636,0.8611111111,0.5472440945,1.287037037,2.0787401575,4.8888888889,2.3518518519,16.344,8.666352,2.663625,6.433616,5.212922,2.946611,31.818182,35.259604,4.3529411765,74,0.2463768116
0,non_fiction,hobbies,ce29,0.5535714286,0.1735074627,1.2567567568,0.9491525424,2.2702702703,3.0282485876,7.2432432432,2.3918918919,22.797753,11.416703,2.652288,7.775402,5.109414,2.911857,36.375,33.626394,0.8157894737,31,7.6
0,non_fiction,hobbies,ce30,0.5797101449,0.1438848921,0.5095541401,0.4946236559,0.8789808917,1.9928315412,3.5414012739,1.7770700637,13.677632,6.951526,2.507841,5.555857,4.957672,2.71655,31.75,42.14484,2.5185185185,68,0.2
0,non_fiction,hobbies,ce31,0.5328467153,0.1294326241,1.1060606061,0.5854700855,2.0757575758,2.4102564103,8.5454545455,3.5454545455,19.902913,10.783406,2.342857,5.961126,5.014634,2.674684,24.538462,38.349838,1.2608695652,29,2.0909090909
0,non_fiction,hobbies,ce32,0.5142857143,0.1633393829,0.989010989,0.9020618557,1.9230769231,2.8402061856,6.0549450549,2.1318681319,17.453782,9.454667,2.688228,6.513779,5.241578,3.007268,36.272727,36.349543,1.44,72,7.1428571429
0,non_fiction,hobbies,ce33,0.6397058824,0.1605166052,0.956043956,0.6507177033,1.4945054945,2.5933014354,5.956043956,2.2967032967,18.150442,9.045824,2.407277,6.232362,4.537299,2.471081,21.928571,34.451756,0.8888888889,32,4
0,non_fiction,hobbies,ce34,0.4315789474,0.1301587302,3.037037037,0.8920187793,7.037037037,2.9577464789,23.3333333333,7.8888888889,18.954128,10.06072,2.545567,6.430695,4.997581,2.74677,33.333333,52.106195,10.1666666667,61,0.8571428571
0,non_fiction,hobbies,ce35,0.962962963,0.1996161228,0.8524590164,0.432,0.8852459016,2.084,4.2704918033,2.0491803279,18.571429,14.320137,2.841962,6.052863,4.356663,2.315549,31.5,32.843242,1.1290322581,70,20.6666666667
0,non_fiction,hobbies,ce36,0.5542168675,0.1949152542,0.8214285714,0.9485714286,1.4821428571,2.6971428571,4.2142857143,1.5625,27.826667,13.298996,2.977175,7.260747,4.378055,2.433664,31.4,43.320203,1.9,38,6.6666666667
0,non_fiction,government,ch01,0.2891566265,0.0789473684,1.4117647059,0.8829787234,4.8823529412,3.2340425532,17.8823529412,5.5294117647,14.127517,12.683704,2.867847,6.829989,5.481235,3.115779,41,55.111457,0.9047619048,19,21
0,non_fiction,government,ch02,0.345177665,0.1413721414,0.6296296296,0.8755555556,1.8240740741,2.1377777778,4.4537037037,2.0833333333,18.75,14.919251,3.090652,7.634553,5.092117,2.960207,35.125,40.47974,7.3333333333,44,6
0,non_fiction,government,ch03,0.5031446541,0.1975308642,0.3980099502,1.0063291139,0.7910447761,2.5632911392,2.0149253731,0.7860696517,24.554217,16.247523,2.915594,8.280665,4.529441,2.683659,28.375,34.88172,0.7142857143,15,4.2
0,non_fiction,government,ch04,0.5757575758,0.1125925926,2.7142857143,0.75,4.7142857143,3.8352272727,24.1071428571,6.2857142857,17.243902,10.219813,2.980337,7.872556,5.162111,2.929765,27.333333,34.477851,1.619047619,34,21
0,non_fiction,government,ch05,0.4176470588,0.1446028513,1.2033898305,0.9550561798,2.8813559322,2.7584269663,8.3220338983,3.0169491525,24.506024,13.282268,3.124424,8.538781,4.925762,2.759785,29.125,33.598503,0.35,7,20
0,non_fiction,government,ch06,0.2515337423,0.0724381625,1.5769230769,0.7912621359,6.2692307692,2.7475728155,21.7692307692,7.9230769231,20.401869,13.237486,2.52662,7.569079,5.374714,3.068427,29.230769,42.992224,1.7083333333,41,24
0,non_fiction,government,ch07,0.3350515464,0.1085141903,1.2264150943,0.9948717949,3.6603773585,3.0717948718,11.3018867925,3.679245283,16.165414,9.788117,3.075823,7.705133,5.057209,2.818705,30,46.069118,2.1428571429,15,7
0,non_fiction,government,ch08,0.9459459459,0.175879397,0.6140350877,0.4302325581,0.649122807,2.3139534884,3.4912280702,1.5087719298,25.580247,18.358477,3.20743,9.195689,4.680502,2.602391,38.111111,55.1955,1.4736842105,28,19
0,non_fiction,government,ch09,0.2705882353,0.0931174089,2.7058823529,0.8415841584,10,2.4455445545,29.0588235294,11.8823529412,20.557692,26.401059,3.399046,10.28998,4.957905,2.921343,36.909091,39.61968,2.8888888889,26,9
0,non_fiction,government,ch10,0.124260355,0.0463576159,1.5,0.9602272727,12.0714285714,2.5738636364,32.3571428571,12.5714285714,19.299065,13.280732,2.597484,7.859393,5.553995,3.097154,35.8,43.041375,0.8571428571,24,28
0,non_fiction,government,ch11,0.3461538462,0.0834621329,6,0.8666666667,17.3333333333,3.5944444444,71.8888888889,20,20.821782,11.773772,2.564634,7.393271,5.292915,3.243309,25.727273,42.123392,5.8,29,5
0,non_fiction,government,ch12,0.5212765957,0.1189320388,2.5789473684,0.4676616915,4.9473684211,2.0497512438,21.6842105263,10.5789473684,27.126582,26.381988,4.972158,13.92986,4.629025,2.731581,34.555556,39.327997,1.6,8,5
0,non_fiction,government,ch13,0.6267605634,0.168241966,1,0.6635514019,1.595505618,2.4719626168,5.9438202247,2.404494382,20.064815,11.99558,2.590692,7.216612,4.725472,2.694859,34,48.636406,2.2727272727,50,1.4666666667
0,non_fiction,government,ch14,0.691588785,0.1513292434,2.6428571429,0.4908256881,3.8214285714,2.2431192661,17.4642857143,7.7857142857,18.830357,14.916367,4.264646,11.094118,4.880152,2.834674,37.833333,39.012462,0.4716981132,25,53
0,non_fiction,government,ch15,0.5594405594,0.1346801347,1.8604651163,0.6842105263,3.3255813953,2.8421052632,13.8139534884,4.8604651163,13.429487,7.42666,2.94382,6.80814,4.798664,2.594864,31.2,50.073546,8,32,4
